Tienda,Categoría,Socket,Generación,Capacidad,Título,Stock,Precio,URL
Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASUS ROG MAXIMUS XIII HERO, WIFI, LGA 1200.",5,2045.44,https://www.sercoplus.com/socket-1200-/13115-mainboard-asus-rog-maximus-xiii-hero-wi.html
Sercoplus,MB,LGA1200,LGA1200,-,MAINBOARD MSI Z590-A PRO LGA 1200,6,651.98,https://www.sercoplus.com/socket-1200-/12305-mainboard-msi-z590-a-pro-lga-1200.html
Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASROCK Z590 STEEL LEGEND, LGA 1200",14,900.14,https://www.sercoplus.com/socket-1200-/12335-mainboard-asrock-z590-steel-legend-lga.html
Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD MSI MAG B560 TOMAHAWK WIFI, LGA 1200",11,744.48,https://www.sercoplus.com/socket-1200-/12610-mainboard-msi-mag-b560-tomahawk-wifi-lg.html
Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD GIGABYTE Z590 VISION G, LGA 1200",9,1042.27,https://www.sercoplus.com/socket-1200-/13471-mainboard-gigabyte-z590-vision-g-lga-12.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD MSI MAG B660M MORTAR DDR4, LGA 1700",7,709.14,https://www.sercoplus.com/socket-1700/13753-mainboard-msi-mag-b660m-mortar-ddr4-lga.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME Z690-P WIFI D4, LGA 1700",13,1037.76,https://www.sercoplus.com/socket-1700/13345-mainboard-asus-prime-z690-p-wifi-d4-lga.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME H610M-K D4, LGA 170",20,424.5,https://www.sercoplus.com/socket-1700/13781-mainboard-asus-prime-h610m-k-d4-lga-170.html
Sercoplus,MB,LGA1700-12,LGA1700,-,MAINBOARD MSI MAG B660M MORTAR WIFI DDR4,17,752.0,https://www.sercoplus.com/socket-1700/13432-mainboard-msi-mag-b660m-mortar-wifi-ddr4.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD MSI PRO H610M-G DDR4, LGA 1700",20,409.46,https://www.sercoplus.com/socket-1700/13787-mainboard-msi-pro-h610m-g-ddr4-lga-1700.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASROCK H610M HDV/M.2, LGA 1700",9,413.6,https://www.sercoplus.com/socket-1700/13433-mainboard-asrock-h610m-hdv-m-2-lga-1700.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME Z690-A, LGA 1700",7,1293.44,https://www.sercoplus.com/socket-1700/13472-mainboard-asus-prime-z690-a-lga-1700.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD MSI MAG B660M MORTAR DDR4, LGA 1700",7,709.14,https://www.sercoplus.com/socket-1700/13753-mainboard-msi-mag-b660m-mortar-ddr4-lga.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME Z690-P WIFI D4, LGA 1700",13,1037.76,https://www.sercoplus.com/socket-1700/13345-mainboard-asus-prime-z690-p-wifi-d4-lga.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME H610M-K D4, LGA 170",20,424.5,https://www.sercoplus.com/socket-1700/13781-mainboard-asus-prime-h610m-k-d4-lga-170.html
Sercoplus,MB,LGA1700-12,LGA1700,-,MAINBOARD MSI MAG B660M MORTAR WIFI DDR4,17,752.0,https://www.sercoplus.com/socket-1700/13432-mainboard-msi-mag-b660m-mortar-wifi-ddr4.html
Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD MSI PRO H610M-G DDR4, LGA 1700",20,409.46,https://www.sercoplus.com/socket-1700/13787-mainboard-msi-pro-h610m-g-ddr4-lga-1700.html
Sercoplus,MB,AM4,AM4,-,"MAINBOARD ASUS ROG STRIX B550-F GAMING WIFI II, AM4 AMD",11,1007.68,https://www.sercoplus.com/tarjeta-de-video/13646-mainboard-asus-rog-strix-b550-f-gaming-w.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD GIGABYTE B450 AORUS ELITE V2 AM4 AMD,12,409.84,https://www.sercoplus.com/socket-amd-am4/12123-mainboard-gigabyte-b450-aorus-elite-v2-a.html
Sercoplus,MB,AM4,AM4,-,"MAINBOARD MSI A520M-PRO-VH, AM4 AMD",17,249.29,https://www.sercoplus.com/socket-amd-am4/13752-mainboard-msi-a520m-pro-vh-am4-amd.html
Sercoplus,MB,AM4,AM4,-,"MAINBOARD ASROCK A520M-HVS, AM4 AMD",20,285.76,https://www.sercoplus.com/socket-amd-am4/12369-mainboard-asrock-a520m-hvs-am4-amd.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD GIGABYTE B550 AORUS PRO AM4 AMD,20,977.6,https://www.sercoplus.com/socket-amd-am4/11333-mainboard-gigabyte-b550-aorus-pro-am4-am.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD GIGABYTE X570 UD AM4 AMD,10,654.24,https://www.sercoplus.com/socket-amd-am4/10550-mainboard-gigabyte-x570-ud-am4-amd.html
Sercoplus,MB,AM4,AM4,-,"MAINBOARD GIGABYTE B550 VISION D, WI-FI AM4 AMD",14,1316.0,https://www.sercoplus.com/socket-amd-am4/11334-mainboard-gigabyte-b550-vision-d-wi-fi.html
Sercoplus,MB,AM4,AM4,-,"MAINBOARD GIGABYTE A520M AORUS ELITE, AMD, AM4",6,359.46,https://www.sercoplus.com/socket-amd-am4/13486-mainboard-gigabyte-a520m-aorus-elite-am.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASROCK B450M PRO4-F AM4 AMD,20,323.36,https://www.sercoplus.com/socket-amd-am4/10862-mainboard-asrock-b450-pro4-f-am4-amd-ddr4-sata-usb-3-1-90-mxbab0-a0uayz.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASUS PRIME B450M-A-II AM4 AMD,11,338.4,https://www.sercoplus.com/socket-amd-am4/11609-mainboard-asus-prime-b450m-a-ii-am4-amd.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD MSI A320M A PRO MAX AM4 AMD,20,175.97,https://www.sercoplus.com/socket-amd-am4/10969-mainboard-msi-a320m-a-pro-max.html
Sercoplus,MB,AM4,AM4,-,"MAINBOARD ASROCK PRO4 B550, AM4 AMD",6,624.16,https://www.sercoplus.com/socket-amd-am4/13582-mainboard-asrock-pro4-am4-amd.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASROCK A320-HDV R4.0 AM4 AMD,8,218.08,https://www.sercoplus.com/socket-amd-am4/11184-mainboard-asrock-a320-hdv-r4-0-am4-amd.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASUS PRIME A320M-K AM4 AMD,20,248.16,https://www.sercoplus.com/socket-amd-am4/6367-mb-asus-amd-a320m-k-s-v-l-ddr4.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASROCK X570 STEEL LEGEND AM4 AMD.,11,977.6,https://www.sercoplus.com/socket-amd-am4/11237-mainboard-asrock-x570-steel-legend-am4-a.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD GIGABYTE GA-A320-S2H AM4 AMD,20,180.48,https://www.sercoplus.com/socket-amd-am4/8136-mainboard-gigabyte-ga-a320-s2h-am4.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASUS PRIME B550M-K AM4 AMD,20,428.64,https://www.sercoplus.com/socket-amd-am4/11268-mainboard-asus-prime-b550m-k-am4-amd.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASUS ROG STRIX X470-F GAMING,8,571.52,https://www.sercoplus.com/socket-amd-am4/8510-mainboard-asus-rog-strix-x470-f-gaming.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASUS ROG STRIX B550-XE GAMING,9,1428.8,https://www.sercoplus.com/socket-amd-am4/13269-mainboard-asus-rog-strix-b550-xe-gaming.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD GIGABYTE B450M DS3H AM4 AMD,20,300.8,https://www.sercoplus.com/socket-amd-am4/8534-mainboard-gigabyte-b450m-ds3h-am4-amd.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD GIGABYTE X570 UD AM4 AMD,10,654.24,https://www.sercoplus.com/socket-amd-am4/10550-mainboard-gigabyte-x570-ud-am4-amd.html
Sercoplus,MB,AM4,AM4,-,"MAINBOARD GIGABYTE B550 VISION D, WI-FI AM4 AMD",14,1316.0,https://www.sercoplus.com/socket-amd-am4/11334-mainboard-gigabyte-b550-vision-d-wi-fi.html
Sercoplus,MB,AM4,AM4,-,"MAINBOARD GIGABYTE A520M AORUS ELITE, AMD, AM4",6,359.46,https://www.sercoplus.com/socket-amd-am4/13486-mainboard-gigabyte-a520m-aorus-elite-am.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASROCK B450M PRO4-F AM4 AMD,20,323.36,https://www.sercoplus.com/socket-amd-am4/10862-mainboard-asrock-b450-pro4-f-am4-amd-ddr4-sata-usb-3-1-90-mxbab0-a0uayz.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD ASUS PRIME B450M-A-II AM4 AMD,11,338.4,https://www.sercoplus.com/socket-amd-am4/11609-mainboard-asus-prime-b450m-a-ii-am4-amd.html
Sercoplus,MB,AM4,AM4,-,MAINBOARD B450 TOMAHAWK MAX AM4 AMD,19,511.36,https://www.sercoplus.com/mainboard-amd/11280-mainboard-b450-tomahawk-max-am4-amd.html
Sercoplus,CPU,LGA1200-10,I5,-,PROCESADOR INTEL CORE I5-10400F,20,564.0,https://www.sercoplus.com/cpu-1200-10ma-generacion/10848-procesador-intel-core-i5-10400f.html
Sercoplus,CPU,LGA1200-10,I3,-,PROCESADOR INTEL CORE I3-10100F,20,293.28,https://www.sercoplus.com/cpu-1200-10ma-generacion/11855-procesador-intel-core-i3-10100f.html
Sercoplus,CPU,LGA1200-10,I3,-,PROCESADOR INTEL CORE I3-10105F,20,303.81,https://www.sercoplus.com/cpu-1200-10ma-generacion/12303-procesador-intel-core-i3-10105f.html
Sercoplus,CPU,LGA1200-10,I3,-,PROCESADOR INTEL CORE I3-10105,20,479.4,https://www.sercoplus.com/cpu-1200-10ma-generacion/12716-procesador-intel-core-i3-10105.html
Sercoplus,CPU,LGA1200-10,I5,-,"PROCESADOR INTEL CORE I5-10400T, OEM",17,721.92,https://www.sercoplus.com/cpu-1200-10ma-generacion/12745-procesador-intel-core-i5-10400t-oem.html
Sercoplus,CPU,LGA1200-10,I3,-,"PROCESADOR INTEL CORE I3-10100T, OEM",8,488.8,https://www.sercoplus.com/cpu-1200-10ma-generacion/13463-procesador-intel-core-i3-10100t-oem.html
Sercoplus,CPU,LGA1200-11,I5,-,PROCESADOR INTEL CORE I5-11400F,20,673.04,https://www.sercoplus.com/cpu-1200-11va-generacion/12298-procesador-intel-core-i5-11400f.html
Sercoplus,CPU,LGA1200-11,I5,-,"PROCESADOR INTEL CORE I5-11400, OEM",20,744.48,https://www.sercoplus.com/cpu-1200-11va-generacion/13045-procesador-intel-core-i5-11400-oem.html
Sercoplus,CPU,LGA1700-12,i5,-,PROCESADOR INTEL CORE i5-12400,20,962.56,https://www.sercoplus.com/cpu-1700-12va-generacion/13326-procesador-intel-core-i5-12400.html
Sercoplus,CPU,LGA1700-12,I5,-,PROCESADOR INTEL CORE I5-12400F,20,834.72,https://www.sercoplus.com/cpu-1700-12va-generacion/13327-procesador-intel-core-i5-12400f.html
Sercoplus,CPU,LGA1700-12,i7,-,PROCESADOR INTEL CORE i7-12700F,20,1521.67,https://www.sercoplus.com/cpu-1700-12va-generacion/13373-procesador-intel-core-i7-12700f.html
Sercoplus,CPU,LGA1700-12,I3,-,PROCESADOR INTEL CORE I3-12100F,20,452.7,https://www.sercoplus.com/cpu-1700-12va-generacion/13387-procesador-intel-core-i3-12100f.html
Sercoplus,CPU,LGA1700-12,,-,PROCESADOR INTEL CELERON G6900,20,255.68,https://www.sercoplus.com/cpu-1700-12va-generacion/13461-procesador-intel-celeron-g6900.html
Sercoplus,CPU,LGA1700-12,I7,-,PROCESADOR INTEL CORE I7-12700,19,1631.84,https://www.sercoplus.com/cpu-1700-12va-generacion/13641-procesador-intel-core-i7-12700.html
Sercoplus,CPU,LGA1700-12,,-,PROCESADOR INTEL PENTIUM GOLD G7400,20,353.44,https://www.sercoplus.com/cpu-1700-12va-generacion/13642-procesador-intel-pentium-gold-g7400.html
Sercoplus,CPU,AM4,5,-,"PROCESADOR AMD RYZEN 5 3500, OEM",20,639.2,https://www.sercoplus.com/amd-ryzen-series-3000/12929-procesador-amd-ryzen-5-3500.html
Sercoplus,CPU,AM4,5,-,PROCESADOR AMD RYZEN 5 5600X,20,1240.8,https://www.sercoplus.com/amd-ryzen-series-5000/11630-procesador-amd-ryzen-5-5600x.html
Sercoplus,CPU,AM4,9,-,PROCESADOR AMR RYZEN 9 5900X,5,2428.96,https://www.sercoplus.com/amd-ryzen-series-5000/11684-procesador-amr-ryzen-9-5900x.html
Sercoplus,CPU,AM4,3,-,PROCESADOR AMD RYZEN 3 PRO 4350G OEM,20,635.44,https://www.sercoplus.com/amd-ryzen-series-4000/12680-procesador-amd-ryzen-3-pro-4350g.html
Sercoplus,CPU,AM4,5,-,PROCESADOR AMR RYZEN 5 PRO 4650G OEM,20,834.72,https://www.sercoplus.com/amd-ryzen-series-4000/12681-procesador-amr-ryzen-5-pro-4650g-oem.html
Sercoplus,CPU,AM4,5,-,PROCESADOR AMD RYZEN 5 5600G,20,973.84,https://www.sercoplus.com/amd-ryzen-series-5000/12798-proceador-amd-ryzen-5-5600g.html
Sercoplus,CPU,AM4,7,-,PROCESADOR AMD RYZEN 7 5700G,20,1342.32,https://www.sercoplus.com/amd-ryzen-series-5000/12799-procesador-amd-ryzen-7-5700g.html
Sercoplus,RAM,-,DDR4,8GB,"MEM. RAM CORSAIR VENGEANCE LPX, 8GB DDR4 3600 MHZ.",20,172.21,https://www.sercoplus.com/ddr4-3600mhz/13531-mem-ram-corsair-vengeance-lpx-8gb-ddr4.html
Sercoplus,RAM,-,DDR4,16GB,MEM. RAM ADATA XPG GAMMIX D10 16GB DDR4 3200 MHZ.,12,345.92,https://www.sercoplus.com/ddr4-3200mhz/12900-mem-ram-adata-xpg-gammix-d10-16gb-ddr4.html
Sercoplus,RAM,-,DDR4,8GB,"MEM. RAM KINGSTON FURY BEAST, 8GB DDR4 3600 MHZ.",20,185.37,https://www.sercoplus.com/ddr4-3600mhz/12915-mrm-ram-kingston-fury-beast-8gb-ddr4.html
Sercoplus,RAM,-,DDR4,16GB,"MEM. RAM TEAMGROUP T-FORCE VULCAN Z 16GB DDR4 3200 MHZ, ROJA",17,264.7,https://www.sercoplus.com/ddr4-3200mhz/13575-mem-ram-teamgroup-t-force-vulcan-z-16gb.html
Sercoplus,RAM,-,DDR4,8GB,"MEM. RAM KINGSTON FURY BEAST, 8GB DDR4 2666 MHZ.",20,150.4,https://www.sercoplus.com/ddr4-2666mhz/12916-mem-ram-kingston-fury-beast-8gb-ddr4-2.html
Sercoplus,RAM,-,DDR4,8GB,MEM. RAM CRUCIAL BALLISTIX RGB 8GB DDR4 3200 MHZ.,20,166.94,https://www.sercoplus.com/ddr4-3200mhz/13593-mem-ram-crucial-ballistix-rgb-8gb-ddr4.html
Sercoplus,RAM,-,,32GB,KIT MEM. RAM T-FORCE DELTA TUF GAMING ALLIANCE RGB 32GB (2x16) 2666MHZ.,20,533.92,https://www.sercoplus.com/ddr4-2666mhz/13039-mem-ram-t-force-delta-tuf-gaming-allian.html
Sercoplus,RAM,-,DDR4,8GB,"MEM. RAM KINGSTON FURY BEAST, 8GB DDR4 3600 MHZ.",20,185.37,https://www.sercoplus.com/ddr4-3600mhz/12915-mrm-ram-kingston-fury-beast-8gb-ddr4.html
Sercoplus,RAM,-,DDR4,16GB,"MEM. RAM TEAMGROUP T-FORCE VULCAN Z 16GB DDR4 3200 MHZ, ROJA",17,264.7,https://www.sercoplus.com/ddr4-3200mhz/13575-mem-ram-teamgroup-t-force-vulcan-z-16gb.html
Sercoplus,RAM,-,DDR4,8GB,"MEM. RAM KINGSTON FURY BEAST, 8GB DDR4 2666 MHZ.",20,150.4,https://www.sercoplus.com/ddr4-2666mhz/12916-mem-ram-kingston-fury-beast-8gb-ddr4-2.html
Sercoplus,RAM,-,DDR4,8GB,MEM. RAM CRUCIAL BALLISTIX RGB 8GB DDR4 3200 MHZ.,20,166.94,https://www.sercoplus.com/ddr4-3200mhz/13593-mem-ram-crucial-ballistix-rgb-8gb-ddr4.html
Sercoplus,RAM,-,,32GB,KIT MEM. RAM T-FORCE DELTA TUF GAMING ALLIANCE RGB 32GB (2x16) 2666MHZ.,20,533.92,https://www.sercoplus.com/ddr4-2666mhz/13039-mem-ram-t-force-delta-tuf-gaming-allian.html
Sercoplus,RAM,-,DDR4,16GB,MEM. RAM CORSAIR VENGEANCE LPX 16GB DDR4 3600 MHZ.,5,306.82,https://www.sercoplus.com/ddr4-3600mhz/13666-mem-ram-corsair-vengeance-lpx-16gb-ddr4.html
Sercoplus,RAM,-,,8GB,"MEM. RAM KINGSTON FURY RENEGADE RGB, 8GB 3600 MHZ",7,219.58,https://www.sercoplus.com/ddr4-3600mhz/13052-mem-ram-kingston-fury-renegade-rgb-8gb.html
Sercoplus,RAM,-,DDR4,16GB,MEM. RAM ADATA XPG GAMMIX D10 16GB DDR4 3200 MHZ.,12,345.92,https://www.sercoplus.com/ddr4-3200mhz/12900-mem-ram-adata-xpg-gammix-d10-16gb-ddr4.html
Sercoplus,RAM,-,DDR4,8GB,"MEM. RAM KINGSTON FURY BEAST, 8GB DDR4 3600 MHZ.",20,185.37,https://www.sercoplus.com/ddr4-3600mhz/12915-mrm-ram-kingston-fury-beast-8gb-ddr4.html
Sercoplus,RAM,-,DDR4,16GB,"MEM. RAM TEAMGROUP T-FORCE VULCAN Z 16GB DDR4 3200 MHZ, ROJA",17,264.7,https://www.sercoplus.com/ddr4-3200mhz/13575-mem-ram-teamgroup-t-force-vulcan-z-16gb.html
Sercoplus,RAM,-,DDR4,8GB,"MEM. RAM KINGSTON FURY BEAST, 8GB DDR4 2666 MHZ.",20,150.4,https://www.sercoplus.com/ddr4-2666mhz/12916-mem-ram-kingston-fury-beast-8gb-ddr4-2.html
Sercoplus,RAM,-,DDR4,8GB,MEM. RAM CRUCIAL BALLISTIX RGB 8GB DDR4 3200 MHZ.,20,166.94,https://www.sercoplus.com/ddr4-3200mhz/13593-mem-ram-crucial-ballistix-rgb-8gb-ddr4.html
Sercoplus,RAM,-,,32GB,KIT MEM. RAM T-FORCE DELTA TUF GAMING ALLIANCE RGB 32GB (2x16) 2666MHZ.,20,533.92,https://www.sercoplus.com/ddr4-2666mhz/13039-mem-ram-t-force-delta-tuf-gaming-allian.html
Sercoplus,RAM,-,DDR4,16GB,MEM. RAM CORSAIR VENGEANCE LPX 16GB DDR4 3600 MHZ.,5,306.82,https://www.sercoplus.com/ddr4-3600mhz/13666-mem-ram-corsair-vengeance-lpx-16gb-ddr4.html
Sercoplus,RAM,-,,8GB,"MEM. RAM KINGSTON FURY RENEGADE RGB, 8GB 3600 MHZ",7,219.58,https://www.sercoplus.com/ddr4-3600mhz/13052-mem-ram-kingston-fury-renegade-rgb-8gb.html
Sercoplus,Almacenamiento,-,DISCO,1TB,DISCO DURO TOSHIBA P300 1TB SATA 7200 RPM,20,157.92,https://www.sercoplus.com/discos-pc/5361-disco-duro-toshiba-p300-1tb-sata-6-0-gb-s-7200-rpm-3-5.html
Sercoplus,Almacenamiento,-,SSD,480GB,SSD WESTERN DIGITAL GREEN 480GB M.2 SATA,14,251.92,https://www.sercoplus.com/ssd-m2-sata/9776-ssd-480gb-m-2-2280-pcie-wester-digital.html
Sercoplus,Almacenamiento,-,SSD,1TB,SSD WESTER DIGITAL BLUE SN570 1TB M.2 PCIe NVME,20,451.2,https://www.sercoplus.com/ssd-m-2-pcie/13336-ssd-wester-digital-blue-sn750-1tb-m-2-pc.html
Sercoplus,Almacenamiento,-,DISCO,1TB,DISCO DURO SEAGATE 1TB USADO 5900 RPM,20,125.96,https://www.sercoplus.com/discos-pc-usados/5476-disco-duro-seagate-1tb-pipeline.html
Sercoplus,Almacenamiento,-,SSD,480GB,"SSD ADATA ULTIMATE SU650 480GB SATA 2.5""",20,192.51,https://www.sercoplus.com/ssd-25-sata/9833-ssd-adata-ultimate-su650-480gb-sata.html
Sercoplus,Almacenamiento,-,SSD,250GB,"SSD WESTERN DIGITAL BLUE SN550, 250GB M.2 PCIE NVME",20,165.44,https://www.sercoplus.com/ssd-m-2-pcie/11629-ssd-wester-digital-blue-ns550-250gb-nvm.html
Sercoplus,Almacenamiento,-,DISCO,4TB,DISCO DURO WESTERN DIGITAL PURPURA SURVEILLANCE 4TB,20,359.46,https://www.sercoplus.com/discos-video-vigilancia/13416-disco-duro-western-digital-purpura-4tb-5.html
Sercoplus,Almacenamiento,-,DISCO,1TB,DISCO DURO SEAGATE BARRACUDA 1TB SATA 7200 RPM,20,172.96,https://www.sercoplus.com/discos-pc/5673-hd-sea-1tb-sata3-7200-rpm.html
Sercoplus,Almacenamiento,-,SSD,240GB,"SSD GIGABYTE 240GB SATA 2.5""",20,120.7,https://www.sercoplus.com/ssd-25-sata/9859-ssd-gigabyte-240gb-sata-2-5.html
Sercoplus,Almacenamiento,-,SSD,240GB,SSD CORSAIR FORCE SERIES MP510 240GB M.2 PCIe NVME,6,199.28,https://www.sercoplus.com/ssd-m-2-pcie/12029-ssd-corsair-force-series-mp510-240gb-m-2.html
Sercoplus,Almacenamiento,-,SSD,500GB,"SSD KINGSTON FURY RENEGADE, 500GB M.2 PCIe 4.0 NVME",19,503.84,https://www.sercoplus.com/ssd-m-2-pcie/13417-ssd-kingston-fury-renegade-500gb-m-2-pc.html
Sercoplus,Almacenamiento,-,DISCO,1TB,DISCO DURO WESTERN DIGITAL PURPURA SURVEILLANCE 1TB,20,187.25,https://www.sercoplus.com/discos-video-vigilancia/6155-hd-wd-1tb-64mb-sata-6gb-s-purp.html
Sercoplus,Almacenamiento,-,DISCO,2TB,DISCO DURO SEAGATE BARRACUDA 2TB SATA 5400 RPM,20,207.55,https://www.sercoplus.com/discos-pc/9960-disco-duro-seagate-barracuda-2tb-sata.html
Sercoplus,Almacenamiento,-,DISCO,1TB,"DISCO EXTERNO IMATION E30, 1TB",10,195.52,https://www.sercoplus.com/discos-externos/12287-disco-externo-imation-e30-1tb.html
Sercoplus,Almacenamiento,-,DISCO,2TB,DISCO SEAGATE VIDEOVIGILANCIA 2TB 5400 RPM,11,210.56,https://www.sercoplus.com/discos-video-vigilancia/6164-seagate-2tb-skyhawk-surveillance.html
Sercoplus,Almacenamiento,-,DISCO,4TB,DISCO EXTERNO TOSHIBA CANVIO BASIC 4TB,6,406.08,https://www.sercoplus.com/discos-externos/10014-disco-duro-externo-toshiba-canvio-basics-4tb-usb-3-0-negro-hdtb440xk3ca.html
Sercoplus,Almacenamiento,-,SSD,1TB,SSD PNY CS3040 1TB M.2 NVME PCIe,5,695.6,https://www.sercoplus.com/ssd-m-2-pcie/12292-ssd-pny-cs3040-1tb-m-2-nvme-pcie.html
Sercoplus,Almacenamiento,-,DISCO,3TB,DISCO WESTER DIGITAL PURPURA SURVEILLANCE 3TB,17,355.7,https://www.sercoplus.com/discos-video-vigilancia/6387-3-tb-purpura-wester-digital.html
Sercoplus,Almacenamiento,-,SSD,240GB,"SSD CRUCIAL BX500 240GB SATA 2.5""",20,123.7,https://www.sercoplus.com/ssd-25-sata/10016-unidad-de-estado-solido-crucial-bx500-120gb-sata-6gb-s-2-5-7mm-ve-500-mb-s-vl540-mb-s-ct240bx500ssd1.html
Sercoplus,Almacenamiento,-,SSD,512GB,"SSD TEAMGROUP MP33 PRO, 512GB, M.2 PCIe NVME",20,221.84,https://www.sercoplus.com/ssd-m-2-pcie/13487-ssd-teamgroup-mp33-pro-512gb-m-2.html
